,originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalCredits,titleType,canHaveEpisodes,numRegions,countryOfOrigin,genres,ratingNum,numGenres,criticReviewsRatio,awardsAndNominations,hasVideos,moreCountriesOfOrigin
15674,Quitting,"(7, 8]",1992,2.5649493574615367,2.0794415416798357,0.0,0.6931471805599453,short,False,0.6931471805599453,['US'],['Short'],8,1,0.0,False,False,False
15675,Animorphs,"(6, 7]",1998,3.4339872044851463,7.329749689041512,3.9889840465642745,5.442417710521793,tvSeries,True,2.3978952727983707,"['CA', 'US']","['Fantasy', 'Sci-Fi', 'Thriller']",7,3,0.0,False,True,True
15676,The Chain Reaction,"(5, 6]",1980,4.532599493153256,7.1098794630722715,3.4011973816621555,4.718498871295094,movie,False,3.1780538303479458,['AU'],"['Action', 'Drama', 'Sci-Fi']",6,3,0.5135135135135135,True,False,False
15677,The Sex Researchers,"(7, 8]",2011,4.110873864173311,3.295836866004329,0.0,3.8066624897703196,tvSeries,True,0.6931471805599453,['GB'],['Documentary'],8,1,0.0,False,False,False
15678,Evreyskoe schaste,"(5, 6]",1990,4.912654885736052,2.995732273553991,0.6931471805599453,2.302585092994046,movie,False,1.6094379124341003,['SUHH'],['Drama'],6,1,0.0,False,False,False
15679,Tajemství velkého ucitele,"(7, 8]",1983,3.713572066704308,3.258096538021482,0.0,4.2626798770413155,tvEpisode,False,0.6931471805599453,"['XWG', 'CH']","['Comedy', 'Family', 'Fantasy']",8,3,0.0,False,False,True
15680,Drone Wars,"(2, 3]",2016,4.382026634673881,6.161207321695077,3.091042453358316,4.969813299576001,movie,False,2.5649493574615367,['US'],"['Action', 'Sci-Fi', 'Thriller']",3,3,0.09090909090909091,False,True,False
15681,Alyas Pogi: Ang pagbabalik,"(6, 7]",1999,4.718498871295094,3.9512437185814275,1.0986122886681098,3.970291913552122,movie,False,1.0986122886681098,['PH'],"['Action', 'Drama']",7,2,0.0,True,False,False
15682,La pecora nera,"(6, 7]",1968,4.68213122712422,4.430816798843313,3.367295829986474,4.174387269895637,movie,False,2.0794415416798357,['IT'],['Comedy'],7,1,0.0,True,False,False
15683,"Katie Morgan's Sex Tips: Questions, Anyone?","(5, 6]",2008,3.295836866004329,4.007333185232471,0.6931471805599453,3.7612001156935624,tvMovie,False,1.0986122886681098,['US'],['Documentary'],6,1,0.0,False,False,False
15684,The Other Israel,"(7, 8]",1987,4.07753744390572,3.367295829986474,0.6931471805599453,1.0986122886681098,video,False,0.6931471805599453,['US'],"['Documentary', 'History']",8,2,0.0,False,False,False
15685,Good Little Monkeys,"(5, 6]",1935,2.1972245773362196,4.948759890378168,2.3978952727983707,2.995732273553991,short,False,1.0986122886681098,['US'],"['Animation', 'Comedy', 'Family']",6,3,0.0,False,False,False
15686,Hasards ou coïncidences,"(6, 7]",1998,4.795790545596741,6.376726947898627,2.70805020110221,4.700480365792417,movie,False,2.0794415416798357,"['FR', 'CA']",['Drama'],7,1,0.125,True,False,True
15687,Jora: The Second Chapter,"(5, 6]",2020,4.804021044733257,5.017279836814924,2.833213344056216,4.672828834461906,movie,False,2.1972245773362196,['IN'],"['Action', 'Drama']",6,2,0.0,False,True,False
15688,Zig Zig,"(5, 6]",1975,4.499809670330265,5.075173815233827,1.791759469228055,4.3694478524670215,movie,False,2.302585092994046,"['FR', 'IT']","['Crime', 'Drama']",6,2,0.0,False,False,True
15689,The Blue Tower,"(6, 7]",2008,4.454347296253507,4.343805421853684,0.6931471805599453,4.007333185232471,movie,False,0.6931471805599453,['GB'],['Thriller'],7,1,0.4,True,False,False
15690,The 19th Annual the Kennedy Center Mark Twain Prize for American Humor: Celebrating Bill Murray,"(6, 7]",2016,4.454347296253507,3.367295829986474,0.6931471805599453,3.7612001156935624,tvSpecial,False,0.6931471805599453,['US'],['Comedy'],7,1,0.0,False,False,False
15691,Joshidaisei kaiki kurabu,"(5, 6]",2012,4.48863636973214,2.6390573296152584,0.0,3.5553480614894135,movie,False,1.6094379124341003,['JP'],['Horror'],6,1,0.0,False,False,False
15692,Gandhinagar Rendo Veedhi,"(6, 7]",1987,4.890349128221754,2.3978952727983707,0.6931471805599453,1.6094379124341003,movie,False,0.6931471805599453,['IN'],"['Comedy', 'Drama']",7,2,0.0,False,False,False
15693,Wolfenstein: Liberation of London,"(6, 7]",2014,2.4849066497880004,3.295836866004329,1.791759469228055,3.9512437185814275,short,False,0.6931471805599453,['US'],"['Action', 'Fantasy', 'Horror']",7,3,0.0,False,False,False
15694,Son of the Defender,"(9, 10]",2007,3.8066624897703196,6.682108597449809,1.0986122886681098,4.941642422609304,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Crime', 'Drama']",10,3,0.0,False,False,False
15695,Queensland,"(7, 8]",1976,3.970291913552122,2.8903717578961645,0.6931471805599453,3.58351893845611,movie,False,1.3862943611198906,['AU'],"['Drama', 'Thriller']",8,2,0.0,True,False,False
15696,Aurat,"(7, 8]",1967,5.0106352940962555,4.31748811353631,1.9459101490553132,4.007333185232471,movie,False,1.0986122886681098,['IN'],"['Comedy', 'Drama']",8,2,0.5,False,False,False
15697,A Plague Tale: Requiem,"(8, 9]",2022,3.273392705380262,7.8434564043761155,6.511745329644728,4.1588830833596715,videoGame,False,0.6931471805599453,['FR'],"['Action', 'Adventure', 'Drama']",9,3,0.17647058823529413,True,False,False
15698,Savoury Bakes,"(7, 8]",2020,3.713572066704308,3.044522437723423,0.0,3.4657359027997265,tvEpisode,False,0.6931471805599453,['GB'],"['Documentary', 'Reality-TV']",8,2,0.0,False,False,False
15699,The Captain's Cup/The Folks from Home/Legal Eagle,"(6, 7]",1978,4.110873864173311,4.844187086458591,0.6931471805599453,4.382026634673881,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Romance']",7,3,0.0,False,False,False
15700,Robots vs. Wrestlers,"(8, 9]",2010,3.4339872044851463,8.207946941048617,2.8903717578961645,4.718498871295094,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Romance']",9,3,0.25,False,False,False
15701,Fantasia,"(7, 8]",2005,3.258096538021482,3.6109179126442243,1.0986122886681098,4.382026634673881,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Animation']",8,3,0.0,False,False,False
15702,LeapFrog: A Tad of Christmas Cheer,"(7, 8]",2007,3.4657359027997265,3.6888794541139363,1.0986122886681098,4.356708826689592,video,False,1.0986122886681098,['US'],"['Animation', 'Family', 'Short']",8,3,0.0,False,False,False
15703,Reaching for the Skies,"(8, 9]",1987,3.4657359027997265,4.204692619390966,1.9459101490553132,3.9889840465642745,tvSeries,True,0.6931471805599453,"['GB', 'US']",['History'],9,1,0.0,False,False,True
15704,Happy Holidays,"(7, 8]",1993,3.1354942159291497,4.820281565605037,0.6931471805599453,4.02535169073515,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama']",8,2,0.0,False,False,False
15705,Emo Song,"(6, 7]",2007,4.343805421853684,3.6375861597263857,0.0,2.6390573296152584,video,False,0.6931471805599453,['US'],"['Comedy', 'Music', 'Short']",7,3,0.0,False,False,False
15706,Kamisama hajimemashita,"(8, 9]",2012,3.1780538303479458,8.597666575566114,3.4339872044851463,4.330733340286331,tvSeries,True,3.1354942159291497,['JP'],"['Animation', 'Comedy', 'Fantasy']",9,3,0.13793103448275862,True,True,False
15707,Closer to the Heart,"(9, 10]",2003,3.1780538303479458,6.829793737512425,2.4849066497880004,3.258096538021482,tvEpisode,False,0.6931471805599453,['CA'],"['Comedy', 'Crime']",10,2,0.0,False,False,False
15708,The Observers,"(5, 6]",2021,4.51085950651685,4.605170185988092,1.0986122886681098,3.713572066704308,movie,False,2.1972245773362196,['US'],['Documentary'],6,1,0.1111111111111111,False,False,False
15709,Carnival of Thrills,"(7, 8]",1980,4.795790545596741,5.2574953720277815,1.3862943611198906,4.23410650459726,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Comedy']",8,2,0.0,False,False,False
15710,Living Better with Steve Spitz,"(8, 9]",2005,3.4657359027997265,2.8903717578961645,0.0,2.833213344056216,tvSeries,True,0.6931471805599453,['US'],['Reality-TV'],9,1,0.0,False,False,False
15711,Elvira's Haunted Hills,"(5, 6]",2001,4.51085950651685,8.499843553081124,5.056245805348308,5.087596335232384,movie,False,2.772588722239781,['US'],"['Comedy', 'Horror']",6,2,0.36904761904761907,True,True,False
15712,The Eyes Have It,"(5, 6]",1928,3.1780538303479458,4.07753744390572,0.0,1.791759469228055,short,False,0.6931471805599453,['US'],"['Comedy', 'Short']",6,2,0.0,False,False,False
15713,All the Wrong Connections,"(7, 8]",1993,3.258096538021482,3.5263605246161616,1.3862943611198906,3.258096538021482,tvEpisode,False,0.6931471805599453,['GB'],"['Crime', 'Drama']",8,2,0.0,False,False,False
15714,Nothing But the Tooth,"(6, 7]",1948,2.0794415416798357,5.017279836814924,1.3862943611198906,3.258096538021482,short,False,1.0986122886681098,['US'],"['Animation', 'Comedy', 'Family']",7,3,0.0,False,False,False
15715,Drishtidan,"(8, 9]",1948,4.51085950651685,2.4849066497880004,0.6931471805599453,2.70805020110221,movie,False,0.6931471805599453,['IN'],['Drama'],9,1,0.0,False,False,False
15716,The Spirit of Ursula,"(8, 9]",2016,3.4657359027997265,4.30406509320417,1.6094379124341003,2.772588722239781,tvSeries,True,0.6931471805599453,['US'],['Horror'],9,1,0.0,False,False,False
15717,Fok jou!,"(7, 8]",2006,4.836281906951478,3.912023005428146,0.0,4.0943445622221,tvMiniSeries,True,0.6931471805599453,['NL'],['Drama'],8,1,0.0,False,False,False
15718,Episode #1.626,"(5, 6]",1991,3.367295829986474,2.1972245773362196,0.0,3.5263605246161616,tvEpisode,False,2.0794415416798357,['GB'],"['Crime', 'Drama', 'Romance']",6,3,0.0,False,False,False
15719,PC NUOVO!: Specifiche hardware,"(8, 9]",2015,2.1972245773362196,2.833213344056216,2.3978952727983707,1.3862943611198906,video,False,0.6931471805599453,['IT'],"['Comedy', 'Short']",9,2,0.0,False,False,False
15720,I Never Changes My Altitude,"(6, 7]",1937,1.9459101490553132,5.877735781779639,2.1972245773362196,2.6390573296152584,short,False,1.6094379124341003,['US'],"['Animation', 'Comedy', 'Family']",7,3,0.1,False,False,False
15721,Music to My Ears,"(7, 8]",2016,3.784189633918261,5.733341276897746,1.0986122886681098,5.365976015021851,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Crime']",8,3,0.0,False,False,False
15722,High School Hellcats,"(5, 6]",1958,4.51085950651685,6.285998094508865,2.3978952727983707,3.6888794541139363,movie,False,1.6094379124341003,['US'],"['Crime', 'Drama']",6,2,0.3170731707317073,False,True,False
15723,Normale,"(5, 6]",2023,4.477336814478207,5.3981627015177525,0.6931471805599453,4.983606621708336,movie,False,2.1972245773362196,"['FR', 'BE']","['Comedy', 'Drama']",6,2,0.8333333333333334,True,False,True
15724,Coming Clean,"(8, 9]",2006,2.5649493574615367,2.302585092994046,0.0,2.1972245773362196,short,False,0.6931471805599453,['US'],"['Comedy', 'Short']",9,2,0.0,False,False,False
15725,Simplemente una rosa,"(6, 7]",1971,4.51085950651685,2.772588722239781,1.0986122886681098,3.091042453358316,movie,False,0.6931471805599453,['AR'],"['Comedy', 'Musical']",7,2,0.0,False,False,False
15726,Roberto Carlos a 300 Quilômetros por Hora,"(5, 6]",1971,4.605170185988092,5.153291594497779,3.4339872044851463,3.9889840465642745,movie,False,0.6931471805599453,['BR'],['Adventure'],6,1,0.0,False,False,False
15727,Pagpag 24/7,"(4, 5]",2024,4.875197323201151,3.6635616461296463,2.1972245773362196,5.7745515455444085,movie,False,1.9459101490553132,['PH'],"['Comedy', 'Horror']",5,2,1.0,False,False,False
15728,The Washing Machine,"(8, 9]",2014,2.5649493574615367,2.302585092994046,0.6931471805599453,3.332204510175204,short,False,0.6931471805599453,['US'],"['Comedy', 'Fantasy', 'Horror']",9,3,1.0,True,False,False
15729,Porto Farina,"(7, 8]",2019,4.51085950651685,3.9889840465642745,0.6931471805599453,3.4339872044851463,movie,False,1.3862943611198906,['TN'],"['Comedy', 'Drama', 'Romance']",8,3,0.0,False,False,False
15730,Kalkofes Weltscheibe - Wie die anderen feiern,"(7, 8]",1998,3.828641396489095,2.70805020110221,0.0,2.8903717578961645,tvSpecial,False,0.6931471805599453,['DE'],['Comedy'],8,1,0.0,False,False,False
15731,Bülbül Ailesi,"(5, 6]",1976,4.51085950651685,2.995732273553991,2.0794415416798357,3.6375861597263857,movie,False,0.6931471805599453,['TR'],['Comedy'],6,1,0.0,False,False,False
15732,Tim Kaine,"(7, 8]",2008,3.4339872044851463,2.833213344056216,0.0,4.0943445622221,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'News', 'Talk-Show']",8,3,0.0,False,False,False
15733,Atomic Trinity,"(8, 9]",2022,3.713572066704308,3.044522437723423,0.6931471805599453,4.04305126783455,tvEpisode,False,0.6931471805599453,['DE'],"['Comedy', 'Drama']",9,2,0.0,False,False,False
15734,Cuando quiero llorar no lloro,"(7, 8]",1973,4.454347296253507,3.8501476017100584,0.6931471805599453,3.828641396489095,movie,False,0.6931471805599453,['MX'],"['Crime', 'Drama', 'Thriller']",8,3,0.0,True,False,False
15735,Leftover Man: Part 2,"(7, 8]",1993,4.110873864173311,3.784189633918261,0.6931471805599453,4.584967478670572,tvEpisode,False,0.6931471805599453,['US'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
15736,MiBots,"(8, 9]",2017,2.5649493574615367,2.302585092994046,1.6094379124341003,3.295836866004329,short,False,0.6931471805599453,"['US', 'ES']","['Animation', 'Comedy', 'Short']",9,3,0.0,False,True,True
15737,"L'anxiété, au 21e siècle","(3, 4]",2022,3.970291913552122,2.4849066497880004,2.995732273553991,4.07753744390572,movie,False,0.6931471805599453,['CA'],['Drama'],4,1,0.0,False,False,False
15738,"Shuten, kokoro naki tatakai","(6, 7]",1988,3.1780538303479458,2.0794415416798357,0.6931471805599453,3.4011973816621555,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Animation']",7,3,0.0,False,False,False
15739,Rastanak,"(7, 8]",2004,2.1972245773362196,2.772588722239781,0.0,2.302585092994046,short,False,0.6931471805599453,['HR'],['Short'],8,1,0.0,False,False,False
15740,The Friday Zone,"(9, 10]",1999,4.110873864173311,2.4849066497880004,0.6931471805599453,4.3694478524670215,tvSeries,True,0.6931471805599453,['US'],['Family'],10,1,0.0,False,False,False
15741,Sacrifice at Pearl Harbor,"(6, 7]",1989,4.465908118654584,3.044522437723423,1.0986122886681098,2.1972245773362196,tvMovie,False,0.6931471805599453,['GB'],"['Documentary', 'History', 'War']",7,3,0.0,False,False,False
15742,Melodrama?,"(6, 7]",1980,4.543294782270004,4.454347296253507,2.995732273553991,3.1354942159291497,movie,False,1.3862943611198906,['GR'],"['Drama', 'Romance']",7,2,0.0,True,False,False
15743,Mother Night,"(7, 8]",1996,4.74493212836325,8.640295388550221,3.4965075614664802,5.497168225293202,movie,False,3.1780538303479458,['US'],"['Drama', 'Romance', 'War']",8,3,0.32098765432098764,False,True,False
15744,I Shot Billy the Kid,"(5, 6]",1950,4.060443010546419,4.624972813284271,1.0986122886681098,3.9512437185814275,movie,False,1.3862943611198906,['US'],['Western'],6,1,0.0,False,False,False
15745,Day 2: 1:00 p.m.-2:00 p.m.,"(8, 9]",2002,3.828641396489095,7.3537223303996315,2.0794415416798357,5.075173815233827,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Crime', 'Drama']",9,3,0.25,False,False,False
15746,Blind Faith: A Film About Seeing,"(7, 8]",2007,2.0794415416798357,3.091042453358316,0.6931471805599453,2.8903717578961645,short,False,0.6931471805599453,['US'],"['Documentary', 'Short']",8,2,1.0,False,True,False
15747,The Adventures of Sir Prancelot,"(6, 7]",1972,1.791759469228055,3.091042453358316,1.0986122886681098,2.0794415416798357,tvSeries,True,0.6931471805599453,['GB'],"['Adventure', 'Animation', 'Family']",7,3,0.0,False,False,False
15748,Balkan Island: The Last Story of the Century,"(7, 8]",1997,4.51085950651685,3.044522437723423,0.0,2.9444389791664403,movie,False,1.3862943611198906,"['CZ', 'DE', 'AT', 'FR', 'MC']","['Action', 'History', 'Romance']",8,3,0.0,False,False,True
15749,The Worst Noel,"(7, 8]",1993,3.1780538303479458,6.2766434893416445,1.3862943611198906,4.174387269895637,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,0.0,False,False,False
15750,Bakemono no ko,"(7, 8]",2015,4.787491742782046,10.225136174551182,4.465908118654584,6.674561391814426,movie,False,3.6375861597263857,['JP'],"['Action', 'Adventure', 'Animation']",8,3,0.7083333333333334,True,True,False
15751,Homesick,"(7, 8]",1983,3.4339872044851463,6.429719478039138,1.3862943611198906,3.4657359027997265,tvEpisode,False,0.6931471805599453,['GB'],['Comedy'],8,1,0.0,False,False,False
15752,Homecoming,"(8, 9]",2005,3.7376696182833684,8.812992231969966,2.302585092994046,4.997212273764115,tvEpisode,False,0.6931471805599453,['US'],"['Adventure', 'Drama', 'Fantasy']",9,3,0.25,False,False,False
15753,Inside Georgina Spelvin,"(5, 6]",1973,4.110873864173311,3.6109179126442243,0.0,2.8903717578961645,movie,False,0.6931471805599453,['US'],['Adult'],6,1,0.0,False,False,False
15754,Week 3,"(6, 7]",2012,3.713572066704308,3.2188758248682006,0.0,5.908082938168931,tvEpisode,False,0.6931471805599453,['US'],"['Family', 'Music', 'Reality-TV']",7,3,0.0,False,False,False
15755,Im Bett mit Sibylle,"(6, 7]",1991,4.343805421853684,2.772588722239781,0.0,3.044522437723423,video,False,0.6931471805599453,['DE'],['Adult'],7,1,0.0,False,False,False
15756,Comment les pauvres mangent à Paris,"(6, 7]",1910,1.6094379124341003,3.258096538021482,0.0,0.6931471805599453,short,False,0.6931471805599453,['FR'],"['Documentary', 'Short']",7,2,0.0,False,False,False
15757,Ren's Toothache/Big House Blues,"(8, 9]",1992,3.2188758248682006,5.648974238161206,2.3978952727983707,5.017279836814924,tvEpisode,False,0.6931471805599453,['US'],"['Adventure', 'Animation', 'Comedy']",9,3,0.0,False,False,False
15758,Coheed and Cambria Live at the Starland Ballroom,"(8, 9]",2005,4.343805421853684,4.8283137373023015,0.6931471805599453,2.5649493574615367,video,False,0.6931471805599453,['US'],['Music'],9,1,0.0,False,False,False
15759,Carlos Cruz Quarta-Feira,"(5, 6]",1991,3.9318256327243257,1.9459101490553132,0.6931471805599453,4.624972813284271,tvSeries,True,0.6931471805599453,['PT'],['Talk-Show'],6,1,0.0,False,False,False
15760,Student Confidential,"(3, 4]",1986,4.51085950651685,5.342334251964811,1.0986122886681098,4.219507705176107,movie,False,1.3862943611198906,['US'],['Drama'],4,1,0.36363636363636365,False,False,False
15761,Episode #1.4,"(6, 7]",2021,3.4011973816621555,6.760414691083428,3.091042453358316,4.3694478524670215,tvEpisode,False,2.0794415416798357,"['JP', 'US']","['Action', 'Animation', 'Horror']",7,3,1.0,False,False,True
15762,Kapa,"(6, 7]",2022,4.454347296253507,4.9344739331306915,2.772588722239781,4.110873864173311,movie,False,2.302585092994046,"['SI', 'LU', 'HR', 'SK']","['Adventure', 'Drama', 'Family']",7,3,1.0,True,True,True
15763,Holiday Highlights,"(6, 7]",1940,2.0794415416798357,5.393627546352362,1.791759469228055,3.6888794541139363,short,False,1.791759469228055,['US'],"['Animation', 'Comedy', 'Family']",7,3,0.3333333333333333,False,False,False
15764,Fyter Fest 2023/Countdown to AEW All In 2023,"(6, 7]",2023,4.795790545596741,3.4011973816621555,1.0986122886681098,4.465908118654584,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Sport']",7,2,0.0,False,False,False
15765,Egataleipsi,"(5, 6]",1965,4.465908118654584,2.6390573296152584,4.51085950651685,3.044522437723423,movie,False,1.0986122886681098,['GR'],"['Drama', 'Romance', 'War']",6,3,0.0,False,False,False
15766,The Trouble with the Truth,"(5, 6]",2012,4.574710978503383,5.799092654460526,2.0794415416798357,3.828641396489095,movie,False,1.0986122886681098,['US'],['Drama'],6,1,0.6521739130434783,True,True,False
15767,Operation: Anniversary,"(7, 8]",1964,3.4339872044851463,2.772588722239781,0.0,3.332204510175204,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family']",8,2,0.0,False,False,False
15768,Search & Rescue,"(5, 6]",1997,3.7612001156935624,4.8283137373023015,1.3862943611198906,4.07753744390572,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Crime']",6,3,0.0,False,False,False
15769,Ten Cents a Dance,"(6, 7]",1931,4.51085950651685,6.836259277277067,3.044522437723423,3.828641396489095,movie,False,2.3978952727983707,['US'],"['Crime', 'Drama', 'Romance']",7,3,0.3170731707317073,False,False,False
15770,Razza violenta,"(4, 5]",1984,4.5217885770490405,5.407171771460119,3.044522437723423,4.382026634673881,movie,False,2.772588722239781,['IT'],['Action'],5,1,0.4,False,False,False
15771,Born in Chicago,"(8, 9]",2020,4.356708826689592,4.532599493153256,2.1972245773362196,4.0943445622221,movie,False,1.3862943611198906,['US'],"['Documentary', 'Music']",9,2,0.6,True,True,False
15772,"El Galán. La TV cambió, él no","(6, 7]",2022,3.4657359027997265,4.343805421853684,2.8903717578961645,4.787491742782046,tvSeries,True,2.9444389791664403,['MX'],['Comedy'],7,1,0.0,False,True,False
15773,Dream Sex,"(6, 7]",2001,4.6913478822291435,2.0794415416798357,0.0,2.995732273553991,video,False,1.0986122886681098,['DE'],['Adult'],7,1,0.0,False,False,False
15774,Tam tam mayumbe,"(5, 6]",1955,4.564348191467836,3.4339872044851463,2.1972245773362196,3.044522437723423,movie,False,2.6390573296152584,"['IT', 'FR']",['Adventure'],6,1,0.0,False,False,True
15775,Kenyatta,"(8, 9]",1970,3.970291913552122,2.0794415416798357,0.0,3.4339872044851463,movie,False,0.6931471805599453,['US'],['Documentary'],9,1,0.0,False,False,False
15776,"One, Two, Buckle My Shoe","(7, 8]",1992,4.6443908991413725,7.558516743045645,4.532599493153256,4.564348191467836,tvEpisode,False,0.6931471805599453,['GB'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
15777,The Day of the Clone: Part 5,"(6, 7]",1971,3.295836866004329,2.1972245773362196,0.6931471805599453,2.995732273553991,tvEpisode,False,0.6931471805599453,['GB'],"['Family', 'Sci-Fi']",7,2,0.0,False,False,False
15778,The Construction Contest,"(9, 10]",2021,3.713572066704308,1.9459101490553132,0.6931471805599453,5.424950017481403,tvEpisode,False,0.6931471805599453,"['JP', 'US']","['Action', 'Adventure', 'Animation']",10,3,0.0,False,False,True
15779,Das Wort aus Stein,"(7, 8]",1939,2.995732273553991,2.1972245773362196,0.6931471805599453,1.6094379124341003,short,False,0.6931471805599453,['DE'],"['Documentary', 'Short']",8,2,0.0,False,False,False
15780,The Return,"(6, 7]",1965,4.110873864173311,4.634728988229636,1.3862943611198906,4.143134726391533,tvEpisode,False,0.6931471805599453,['US'],['Western'],7,1,0.0,False,False,False
15781,Battle in the Box,"(6, 7]",2024,3.4657359027997265,4.007333185232471,1.6094379124341003,4.770684624465665,tvSeries,True,1.6094379124341003,['GB'],['Comedy'],7,1,0.0,False,False,False
15782,Project: Umbrella,"(4, 5]",2016,2.4849066497880004,2.1972245773362196,1.0986122886681098,3.9512437185814275,tvEpisode,False,0.6931471805599453,['GB'],"['Animation', 'Family', 'Fantasy']",5,3,0.0,False,False,False
15783,His Trust Fulfilled,"(4, 5]",1911,2.4849066497880004,5.765191102784844,1.3862943611198906,3.2188758248682006,short,False,1.6094379124341003,['US'],"['Drama', 'Short']",5,2,0.14285714285714285,False,False,False
15784,Jôen,"(7, 8]",1967,4.584967478670572,6.104793232414985,2.1972245773362196,3.784189633918261,movie,False,2.0794415416798357,['JP'],"['Drama', 'Romance']",8,2,0.8333333333333334,False,False,False
15785,Dare da?,"(5, 6]",2008,3.713572066704308,2.0794415416798357,0.6931471805599453,1.0986122886681098,tvEpisode,False,0.6931471805599453,['JP'],"['Animation', 'Comedy', 'Sci-Fi']",6,3,0.0,False,False,False
15786,Unfinished Business,"(6, 7]",1989,3.912023005428146,5.680172609017068,2.995732273553991,4.219507705176107,tvEpisode,False,0.6931471805599453,"['CA', 'US']","['Action', 'Adventure', 'Crime']",7,3,0.0,False,False,True
15787,A Girl Like You,"(4, 5]",1995,4.465908118654584,2.8903717578961645,0.0,2.772588722239781,video,False,0.6931471805599453,['US'],"['Adult', 'Comedy']",5,2,0.0,False,False,False
15788,The Almost Dead Cowhand,"(7, 8]",1956,3.713572066704308,3.784189633918261,0.6931471805599453,3.6635616461296463,tvEpisode,False,0.6931471805599453,['US'],['Western'],8,1,0.0,False,True,False
15789,"Promiscuidade, os Pivetes de Kátia","(3, 4]",1984,4.51085950651685,5.402677381872279,1.9459101490553132,3.5553480614894135,movie,False,2.833213344056216,['BR'],['Drama'],4,1,1.0,False,False,False
15790,Ekaterina. Samozvantsy.,"(7, 8]",2019,3.8918202981106265,4.499809670330265,1.0986122886681098,3.7612001156935624,tvSeries,True,1.791759469228055,['RU'],"['Biography', 'Drama', 'History']",8,3,0.0,False,False,False
15791,Doppelganger,"(7, 8]",2007,3.8066624897703196,6.822197390620491,0.6931471805599453,5.0689042022202315,tvEpisode,False,0.6931471805599453,"['US', 'CA']","['Action', 'Adventure', 'Drama']",8,3,0.0,False,False,True
15792,Murada erecegiz,"(5, 6]",1958,4.553876891600541,2.302585092994046,1.3862943611198906,3.295836866004329,movie,False,0.6931471805599453,['TR'],"['Drama', 'Romance']",6,2,0.0,False,False,False
15793,Môsô sôsa: Kuwagata Kôichi junkyôju no stylish na seikatsu,"(2, 3]",2012,4.02535169073515,2.995732273553991,0.0,4.330733340286331,tvSeries,True,0.6931471805599453,['JP'],['Comedy'],3,1,0.0,False,False,False
15794,Una spada nell'ombra,"(5, 6]",1961,4.499809670330265,4.02535169073515,1.3862943611198906,3.8066624897703196,movie,False,2.302585092994046,['IT'],"['Action', 'Adventure', 'Drama']",6,3,0.75,False,False,False
15795,Episode #1.4,"(7, 8]",2017,4.23410650459726,5.204006687076795,4.04305126783455,3.5553480614894135,tvEpisode,False,2.0794415416798357,['KR'],"['Crime', 'Drama', 'Mystery']",8,3,0.0,False,False,False
15796,Abner Come Home/The Sewer King,"(7, 8]",1996,3.2188758248682006,5.241747015059643,0.6931471805599453,4.718498871295094,tvEpisode,False,0.6931471805599453,['US'],"['Animation', 'Comedy', 'Family']",8,3,1.0,False,False,False
15797,Episode #1.7,"(7, 8]",2024,3.9318256327243257,6.932447891572509,2.0794415416798357,5.2574953720277815,tvEpisode,False,2.0794415416798357,['GB'],"['Crime', 'Drama', 'Mystery']",8,3,0.6153846153846154,False,False,False
15798,Guilty Until Proven Innocent,"(7, 8]",2022,3.912023005428146,4.499809670330265,0.6931471805599453,5.337538079701318,tvEpisode,False,0.6931471805599453,['US'],['Drama'],8,1,1.0,False,False,False
15799,Jacques Rivette le veilleur: 2-La nuit,"(7, 8]",1990,4.007333185232471,3.295836866004329,0.6931471805599453,3.295836866004329,tvEpisode,False,0.6931471805599453,['FR'],['Documentary'],8,1,1.0,False,False,False
15800,"Rich Mork, Poor Mork","(6, 7]",1981,3.4339872044851463,4.356708826689592,0.6931471805599453,3.828641396489095,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Family', 'Sci-Fi']",7,3,0.6666666666666666,False,False,False
15801,Drishyam,"(8, 9]",2013,5.081404364984463,10.710208923978403,4.23410650459726,4.31748811353631,movie,False,2.833213344056216,['IN'],"['Crime', 'Drama', 'Thriller']",9,3,0.0718954248366013,True,True,False
15802,Espérame en otro mundo,"(5, 6]",2007,4.51085950651685,3.4965075614664802,1.0986122886681098,3.5263605246161616,movie,False,1.0986122886681098,['MX'],['Drama'],6,1,0.0,False,False,False
